20 20 66
0 0  4.1445572035282403e+00
1 0  4.7958797186374502e-01
16 0 -1.1716046533532724e-01
0 1  4.7958797186374502e-01
1 1  5.4199785471570543e+00
2 1  5.8823271445616288e-01
5 1 -6.0965420560532863e-02
1 2  5.8823271445616288e-01
2 2  1.9805877090616262e+00
3 2  6.6776720725505134e-01
2 3  6.6776720725505134e-01
3 3  5.4873821978578503e+00
4 3  2.8008346605831874e-01
3 4  2.8008346605831874e-01
4 4  2.5316339623393280e+00
5 4  9.0296281065023010e-01
1 5 -6.0965420560532863e-02
4 5  9.0296281065023010e-01
5 5  4.8678476408845341e+00
6 5  4.3741002301813969e-01
5 6  4.3741002301813969e-01
6 6  3.0379479658751056e+00
7 6  5.9497193113109481e-01
8 6 -9.7100912325142841e-02
6 7  5.9497193113109481e-01
7 7  3.0156515624954738e+00
8 7  5.3677018351376016e-01
6 8 -9.7100912325142841e-02
7 8  5.3677018351376016e-01
8 8  3.5606256562542242e+00
9 8  5.7226126118614296e-01
8 9  5.7226126118614296e-01
9 9  4.0294765949278890e+00
10 9  6.9051473086884785e-01
15 9  2.5008839750707318e-01
9 10  6.9051473086884785e-01
10 10  3.2580243240838844e+00
11 10  3.0431106306020844e-01
10 11  3.0431106306020844e-01
11 11  6.5058231306262355e+00
12 11  4.2048480870082339e-01
11 12  4.2048480870082339e-01
12 12  5.5248091974501614e+00
13 12  2.3231707215096958e-01
12 13  2.3231707215096958e-01
13 13  9.6339904881972629e+00
14 13  5.4284465312117647e-01
13 14  5.4284465312117647e-01
14 14  6.3398734162805903e+00
15 14  4.7871624387922607e-01
9 15  2.5008839750707318e-01
14 15  4.7871624387922607e-01
15 15  6.9623937071780286e+00
16 15  7.5137001467720355e-01
0 16 -1.1716046533532724e-01
15 16  7.5137001467720355e-01
16 16  1.5977366012608385e+01
17 16  4.2575973512041454e-01
16 17  4.2575973512041454e-01
17 17  1.5204064162771642e+00
18 17  3.4833040143210942e-01
17 18  3.4833040143210942e-01
18 18  8.9056009994782954e+00
19 18  3.9197893585651744e-01
18 19  3.9197893585651744e-01
19 19  3.0399927796873190e+00
