40 40 130
0 0  9.0618588251584076e-01
1 0 -2.9175475602179846e-01
0 1 -2.9175475602179846e-01
1 1  1.3577303112174544e+00
2 1 -6.6582353003990746e-01
19 1 -7.0957967602889016e-01
1 2 -6.6582353003990746e-01
2 2  1.0478076092185526e+00
3 2 -6.7814873347726812e-01
2 3 -6.7814873347726812e-01
3 3  1.8573684654229573e-02
4 3 -6.0714751438497272e-01
3 4 -6.0714751438497272e-01
4 4  1.5661189380095317e+00
5 4 -3.9104594744042909e-01
4 5 -3.9104594744042909e-01
5 5  1.5301316992326806e+00
6 5 -8.3295601977535672e-01
35 5 -1.4768802383043012e+00
5 6 -8.3295601977535672e-01
6 6  7.1455563580346626e-01
7 6 -5.1312038518022718e-01
6 7 -5.1312038518022718e-01
7 7  1.4506146311997661e+00
8 7 -4.0460370063843587e-01
7 8 -4.0460370063843587e-01
8 8  1.4923602719475890e+00
9 8 -5.0215141701164256e-01
8 9 -5.0215141701164256e-01
9 9  6.5510290632654206e-02
10 9 -6.9971273331359041e-01
9 10 -6.9971273331359041e-01
10 10  4.9492428879092742e-01
11 10 -4.9313693600534636e-01
27 10 -1.5917411895667362e+00
10 11 -4.9313693600534636e-01
11 11  1.3656510838972928e+00
12 11 -5.4763282188830664e-01
25 11 -1.1933284267221518e+00
11 12 -5.4763282188830664e-01
12 12  1.3434513583859833e+00
13 12 -5.4964317305703725e-01
12 13 -5.4964317305703725e-01
13 13 -1.1793826052788554e+00
14 13 -4.6183706976433214e-01
13 14 -4.6183706976433214e-01
14 14  1.0356255318545788e+00
15 14 -5.3569353519266816e-01
14 15 -5.3569353519266816e-01
15 15  5.6903381881228821e-01
16 15 -3.6473114135573625e-01
15 16 -3.6473114135573625e-01
16 16  6.5111516238223877e-01
17 16 -5.4120111610282462e-01
16 17 -5.4120111610282462e-01
17 17  1.8086743419215372e+00
18 17 -6.6332004443663739e-01
17 18 -6.6332004443663739e-01
18 18  7.0257586108572190e-01
19 18 -7.9282498933314638e-01
1 19 -7.0957967602889016e-01
18 19 -7.9282498933314638e-01
19 19  1.4458453546068577e+00
20 19 -6.7567446483987603e-01
19 20 -6.7567446483987603e-01
20 20  9.5676136241604370e-01
21 20 -7.4122341685032356e-01
20 21 -7.4122341685032356e-01
21 21  9.8155487291755328e-01
22 21 -3.6079803561955770e-01
21 22 -3.6079803561955770e-01
22 22  1.2297757719099289e+00
23 22 -7.6329264274858022e-01
22 23 -7.6329264274858022e-01
23 23  3.3967827402411423e-02
24 23 -8.7573946757108856e-01
23 24 -8.7573946757108856e-01
24 24  9.3690875128580686e-01
25 24 -6.2132667670777786e-01
30 24 -1.6500465228448729e+00
11 25 -1.1933284267221518e+00
24 25 -6.2132667670777786e-01
25 25  1.9737171468054631e+00
26 25 -3.4142970848757093e-01
25 26 -3.4142970848757093e-01
26 26  8.0865693185946796e-01
27 26 -7.7951363660303430e-01
10 27 -1.5917411895667362e+00
26 27 -7.7951363660303430e-01
27 27  1.0273043959249477e+00
28 27 -3.5071614743851309e-01
27 28 -3.5071614743851309e-01
28 28  4.7797877259779031e-01
29 28 -5.1984129397252377e-01
28 29 -5.1984129397252377e-01
29 29  3.9714664259829202e-01
30 29 -4.9198638795922578e-01
32 29  2.9159090487132983e-01
24 30 -1.6500465228448729e+00
29 30 -4.9198638795922578e-01
30 30  1.8605401212024895e+00
31 30 -3.8431599648834103e-01
30 31 -3.8431599648834103e-01
31 31  4.8976788219061429e-01
32 31 -6.3735003671539503e-01
29 32  2.9159090487132983e-01
31 32 -6.3735003671539503e-01
32 32  3.8059365973627135e-01
33 32 -4.9690611596432521e-01
32 33 -4.9690611596432521e-01
33 33  1.8446703675616121e+00
34 33 -3.0400829214005942e-01
33 34 -3.0400829214005942e-01
34 34 -1.3692389818346260e+00
35 34 -9.3800929876673475e-02
5 35 -1.4768802383043012e+00
34 35 -9.3800929876673475e-02
35 35  2.3848372919240543e-01
36 35 -4.9705691531079438e-01
35 36 -4.9705691531079438e-01
36 36  1.4646938129387496e-01
37 36 -2.4722135610413767e-01
36 37 -2.4722135610413767e-01
37 37  7.5411368090404973e-01
38 37 -6.0749988943904809e-01
37 38 -6.0749988943904809e-01
38 38  1.3201066034543767e+00
39 38 -6.7950595348317755e-01
38 39 -6.7950595348317755e-01
39 39  1.4659617662441468e-01
