20 20 60
0 0  9.0618588251584076e-01
1 0 -2.9175475602179846e-01
0 1 -2.9175475602179846e-01
1 1  1.3577303112174544e+00
2 1 -6.6582353003990746e-01
19 1 -7.0957967602889016e-01
1 2 -6.6582353003990746e-01
2 2  1.0478076092185526e+00
3 2 -6.7814873347726812e-01
2 3 -6.7814873347726812e-01
3 3  1.8573684654229573e-02
4 3 -6.0714751438497272e-01
3 4 -6.0714751438497272e-01
4 4  1.5661189380095317e+00
5 4 -3.9104594744042909e-01
4 5 -3.9104594744042909e-01
5 5  1.5301316992326806e+00
6 5 -8.3295601977535672e-01
5 6 -8.3295601977535672e-01
6 6  7.1455563580346626e-01
7 6 -5.1312038518022718e-01
6 7 -5.1312038518022718e-01
7 7  1.4506146311997661e+00
8 7 -4.0460370063843587e-01
7 8 -4.0460370063843587e-01
8 8  1.4923602719475890e+00
9 8 -5.0215141701164256e-01
8 9 -5.0215141701164256e-01
9 9  6.5510290632654206e-02
10 9 -6.9971273331359041e-01
9 10 -6.9971273331359041e-01
10 10  4.9492428879092742e-01
11 10 -4.9313693600534636e-01
10 11 -4.9313693600534636e-01
11 11  1.3656510838972928e+00
12 11 -5.4763282188830664e-01
11 12 -5.4763282188830664e-01
12 12  1.3434513583859833e+00
13 12 -5.4964317305703725e-01
12 13 -5.4964317305703725e-01
13 13 -1.1793826052788554e+00
14 13 -4.6183706976433214e-01
13 14 -4.6183706976433214e-01
14 14  1.0356255318545788e+00
15 14 -5.3569353519266816e-01
14 15 -5.3569353519266816e-01
15 15  5.6903381881228821e-01
16 15 -3.6473114135573625e-01
15 16 -3.6473114135573625e-01
16 16  6.5111516238223877e-01
17 16 -5.4120111610282462e-01
16 17 -5.4120111610282462e-01
17 17  1.8086743419215372e+00
18 17 -6.6332004443663739e-01
17 18 -6.6332004443663739e-01
18 18  7.0257586108572190e-01
19 18 -7.9282498933314638e-01
1 19 -7.0957967602889016e-01
18 19 -7.9282498933314638e-01
19 19  1.4458453546068577e+00
